"id","food_id","variation_id","option_name","option_price","restaurant_price","total_stock","stock_type","sell_count","created_at","updated_at"
"840","1708","338","Large","184.000",NULL,"0","unlimited","0","2026-05-22 11:45:25","2026-05-22 11:45:25"
"841","1858","339","Small","92.000",NULL,"0","unlimited","0","2026-05-22 11:52:30","2026-05-22 11:52:30"
"842","1858","339","Medium","115.000",NULL,"0","unlimited","0","2026-05-22 11:52:30","2026-05-22 11:52:30"
"843","1858","339","Large","173.010",NULL,"0","unlimited","0","2026-05-22 11:52:30","2026-05-22 11:52:30"
"844","1857","340","Small","92.000",NULL,"0","unlimited","0","2026-05-22 11:54:13","2026-05-22 11:54:13"
"845","1857","340","Medium","115.000",NULL,"0","unlimited","0","2026-05-22 11:54:13","2026-05-22 11:54:13"
"846","1857","340","Large","173.000",NULL,"0","unlimited","0","2026-05-22 11:54:13","2026-05-22 11:54:13"
"847","1854","341","Small","92.000",NULL,"0","unlimited","0","2026-05-22 11:55:18","2026-05-22 11:55:18"
"848","1854","341","Medium","115.000",NULL,"0","unlimited","0","2026-05-22 11:55:18","2026-05-22 11:55:18"
"849","1854","341","Large","173.000",NULL,"0","unlimited","0","2026-05-22 11:55:18","2026-05-22 11:55:18"
"850","1853","342","Small","92.000",NULL,"0","unlimited","0","2026-05-22 11:56:16","2026-05-22 11:56:16"
"851","1853","342","Medium","115.000",NULL,"0","unlimited","0","2026-05-22 11:56:16","2026-05-22 11:56:16"
"852","1853","342","Large","173.000",NULL,"0","unlimited","0","2026-05-22 11:56:16","2026-05-22 11:56:16"
"853","1852","343","Small","92.000",NULL,"0","unlimited","0","2026-05-22 11:57:21","2026-05-22 11:57:21"
"854","1852","343","Medium","115.000",NULL,"0","unlimited","0","2026-05-22 11:57:21","2026-05-22 11:57:21"
"855","1852","343","Large","173.000",NULL,"0","unlimited","0","2026-05-22 11:57:21","2026-05-22 11:57:21"
"856","1805","344","Small","92.000",NULL,"0","unlimited","0","2026-05-22 11:59:30","2026-05-22 11:59:30"
"857","1805","344","Medium","115.000",NULL,"0","unlimited","0","2026-05-22 11:59:30","2026-05-22 11:59:30"
"858","1805","344","Large","172.000",NULL,"0","unlimited","0","2026-05-22 11:59:30","2026-05-22 11:59:30"
"859","1804","345","Small","92.000",NULL,"0","unlimited","0","2026-05-22 12:01:48","2026-05-22 12:01:48"
"860","1804","345","Medium","115.000",NULL,"0","unlimited","0","2026-05-22 12:01:48","2026-05-22 12:01:48"
"861","1804","345","Large","173.000",NULL,"0","unlimited","0","2026-05-22 12:01:48","2026-05-22 12:01:48"
"862","1803","346","Small","92.000",NULL,"0","unlimited","0","2026-05-22 12:02:45","2026-05-22 12:02:45"
"863","1803","346","Medium","115.000",NULL,"0","unlimited","0","2026-05-22 12:02:45","2026-05-22 12:02:45"
"864","1803","346","Large","172.000",NULL,"0","unlimited","0","2026-05-22 12:02:45","2026-05-22 12:02:45"
"865","2724","347","Small","92.000",NULL,"0","unlimited","0","2026-05-22 12:20:34","2026-05-22 12:20:34"
"866","2724","347","Medium","115.000",NULL,"0","unlimited","0","2026-05-22 12:20:34","2026-05-22 12:20:34"
"867","2724","347","Large","172.000",NULL,"0","unlimited","0","2026-05-22 12:20:34","2026-05-22 12:20:34"
"868","3361","348","Small","46.000",NULL,"0","unlimited","0","2026-05-22 17:15:57","2026-05-22 17:15:57"
"869","3361","348","Medium","58.000",NULL,"0","unlimited","0","2026-05-22 17:15:57","2026-05-22 17:15:57"
"870","3361","348","Large","92.000",NULL,"0","unlimited","0","2026-05-22 17:15:57","2026-05-22 17:15:57"
"871","3362","349","Small","70.000",NULL,"0","unlimited","0","2026-05-22 17:17:18","2026-05-22 17:17:18"
"872","3362","349","Medium","92.000",NULL,"0","unlimited","0","2026-05-22 17:17:18","2026-05-22 17:17:18"
"873","3362","349","Large","127.000",NULL,"0","unlimited","0","2026-05-22 17:17:18","2026-05-22 17:17:18"
"874","3363","350","Small","81.000",NULL,"0","unlimited","0","2026-05-22 17:18:50","2026-05-22 17:18:50"
"875","3363","350","Medium","92.000",NULL,"0","unlimited","0","2026-05-22 17:18:50","2026-05-22 17:18:50"
"876","3363","350","Large","115.000",NULL,"0","unlimited","0","2026-05-22 17:18:50","2026-05-22 17:18:50"
"877","3364","351","Small","81.000",NULL,"0","unlimited","0","2026-05-22 17:20:37","2026-05-22 17:20:37"
"878","3364","351","Medium","92.000",NULL,"0","unlimited","0","2026-05-22 17:20:37","2026-05-22 17:20:37"
"879","3364","351","Large","115.000",NULL,"0","unlimited","0","2026-05-22 17:20:37","2026-05-22 17:20:37"
"880","3365","352","Small","81.000",NULL,"0","unlimited","0","2026-05-22 17:21:54","2026-05-22 17:21:54"
"881","3365","352","Medium","92.000",NULL,"0","unlimited","0","2026-05-22 17:21:54","2026-05-22 17:21:54"
"882","3365","352","Large","127.000",NULL,"0","unlimited","0","2026-05-22 17:21:54","2026-05-22 17:21:54"
"883","3366","353","Small","92.000",NULL,"0","unlimited","0","2026-05-22 17:36:53","2026-05-22 17:36:53"
"884","3366","353","Medium","104.000",NULL,"0","unlimited","0","2026-05-22 17:36:53","2026-05-22 17:36:53"
"885","3366","353","Large","127.000",NULL,"0","unlimited","0","2026-05-22 17:36:53","2026-05-22 17:36:53"
"886","3392","354","Half","72.000",NULL,"0","unlimited","0","2026-05-22 18:58:38","2026-05-22 18:58:38"
"887","3392","354","Full","92.990",NULL,"0","unlimited","0","2026-05-22 18:58:38","2026-05-22 18:58:38"
"888","3441","355","Half","136.000",NULL,"0","unlimited","0","2026-06-03 07:21:27","2026-06-03 07:21:27"
"889","3441","355","Full","228.000",NULL,"0","unlimited","0","2026-06-03 07:21:27","2026-06-03 07:21:27"
"890","3442","356","Half","136.000",NULL,"0","unlimited","0","2026-06-03 07:22:53","2026-06-03 07:22:53"
"891","3442","356","Full","228.000",NULL,"0","unlimited","0","2026-06-03 07:22:53","2026-06-03 07:22:53"
"892","3443","357","Half","136.000",NULL,"0","unlimited","0","2026-06-03 07:24:18","2026-06-03 07:24:18"
"893","3443","357","Full","228.000",NULL,"0","unlimited","0","2026-06-03 07:24:18","2026-06-03 07:24:18"
"894","3444","358","Half","136.000",NULL,"0","unlimited","0","2026-06-03 07:26:00","2026-06-03 07:26:00"
"895","3444","358","Full","228.000",NULL,"0","unlimited","0","2026-06-03 07:26:00","2026-06-03 07:26:00"
"896","3445","359","Half","136.000",NULL,"0","unlimited","0","2026-06-03 07:27:17","2026-06-03 07:27:17"
"897","3445","359","Full","228.000",NULL,"0","unlimited","0","2026-06-03 07:27:17","2026-06-03 07:27:17"
"898","3446","360","Half","136.000",NULL,"0","unlimited","0","2026-06-03 07:28:40","2026-06-03 07:28:40"
"899","3446","360","Full","228.000",NULL,"0","unlimited","0","2026-06-03 07:28:40","2026-06-03 07:28:40"
"900","3447","361","Half","136.000",NULL,"0","unlimited","0","2026-06-03 07:30:05","2026-06-03 07:30:05"
"901","3447","361","Full","228.000",NULL,"0","unlimited","0","2026-06-03 07:30:05","2026-06-03 07:30:05"
"902","3448","362","Half","136.000",NULL,"0","unlimited","0","2026-06-03 07:31:35","2026-06-03 07:31:35"
"903","3448","362","Full","228.000",NULL,"0","unlimited","0","2026-06-03 07:31:35","2026-06-03 07:31:35"
"904","1594","363","Full","599.000",NULL,"0","unlimited","0","2026-06-07 10:53:02","2026-06-07 10:53:02"
"905","1594","363","Half","370.000",NULL,"0","unlimited","0","2026-06-07 10:53:02","2026-06-07 10:53:02"
"906","3497","364","Full","570.000",NULL,"0","unlimited","0","2026-06-07 10:54:44","2026-06-07 10:54:44"
"907","3497","364","Half","360.000",NULL,"0","unlimited","0","2026-06-07 10:54:44","2026-06-07 10:54:44"
"910","3498","366","Half","360.000",NULL,"0","unlimited","0","2026-06-07 11:02:55","2026-06-07 11:02:55"
"911","3498","366","Full","570.000",NULL,"0","unlimited","0","2026-06-07 11:02:55","2026-06-07 11:02:55"
"912","3506","367","Full","549.000",NULL,"0","unlimited","0","2026-06-07 11:24:49","2026-06-07 11:24:49"
"913","3506","367","Half","330.000",NULL,"0","unlimited","0","2026-06-07 11:24:49","2026-06-07 11:24:49"
"914","3507","368","Half","350.000",NULL,"0","unlimited","0","2026-06-07 11:26:09","2026-06-07 11:26:09"
"915","3507","368","Full","570.000",NULL,"0","unlimited","0","2026-06-07 11:26:09","2026-06-07 11:26:09"
"916","3519","369","Full","450.000",NULL,"0","unlimited","0","2026-06-07 12:11:52","2026-06-07 12:11:52"
"917","3519","369","Half","600.000",NULL,"0","unlimited","0","2026-06-07 12:11:52","2026-06-07 12:11:52"
"918","2118","370","Half","450.000",NULL,"0","unlimited","0","2026-06-07 12:13:46","2026-06-07 12:13:46"
"919","2118","370","Full","630.000",NULL,"0","unlimited","0","2026-06-07 12:13:46","2026-06-07 12:13:46"
"920","3520","371","Half","430.000",NULL,"0","unlimited","0","2026-06-07 12:15:58","2026-06-07 12:15:58"
"921","3520","371","Full","640.000",NULL,"0","unlimited","0","2026-06-07 12:15:58","2026-06-07 12:15:58"
"922","3521","372","Half","460.000",NULL,"0","unlimited","0","2026-06-07 12:17:39","2026-06-07 12:17:39"
"923","3521","372","Full","650.000",NULL,"0","unlimited","0","2026-06-07 12:17:39","2026-06-07 12:17:39"
"924","3522","373","Half","450.000",NULL,"0","unlimited","0","2026-06-07 12:18:58","2026-06-07 12:18:58"
"925","3522","373","Full","430.000",NULL,"0","unlimited","0","2026-06-07 12:18:58","2026-06-07 12:18:58"
"926","2116","374","Half","430.000",NULL,"0","unlimited","0","2026-06-07 12:20:06","2026-06-07 12:20:06"
"927","2116","374","Full","630.000",NULL,"0","unlimited","0","2026-06-07 12:20:06","2026-06-07 12:20:06"
"928","3534","375","Mango Bobba","115.000",NULL,"0","unlimited","0","2026-06-26 09:17:39","2026-06-26 09:17:39"
"929","3534","375","Blueberry Boba","115.000",NULL,"0","unlimited","0","2026-06-26 09:17:39","2026-06-26 09:17:39"
"930","3534","375","Strawberry Bobba","115.000",NULL,"0","unlimited","0","2026-06-26 09:17:39","2026-06-26 09:17:39"
"931","3534","375","Pina Colada","115.000",NULL,"0","unlimited","0","2026-06-26 09:17:39","2026-06-26 09:17:39"
"932","3535","376","Lotus Biscoff Chesse Cake","0.000",NULL,"0","unlimited","0","2026-06-26 09:21:14","2026-06-26 09:21:14"
"933","3535","376","Strawberry Chesse Cake Slice","0.000",NULL,"0","unlimited","0","2026-06-26 09:21:14","2026-06-26 09:21:14"
"934","3535","376","Blueberry Chesse Cake Slice","0.000",NULL,"0","unlimited","0","2026-06-26 09:21:14","2026-06-26 09:21:14"
"935","3535","376","Nuttela Chesse Cake sSice","20.000",NULL,"0","unlimited","0","2026-06-26 09:21:14","2026-06-26 09:21:14"
"936","3536","377","Blueberry Acai Bowl","0.000",NULL,"0","unlimited","0","2026-06-26 09:31:28","2026-06-26 09:31:28"
"937","3536","377","Mango Acai Bowl","0.000",NULL,"0","unlimited","0","2026-06-26 09:31:28","2026-06-26 09:31:28"
"938","3538","378","Virgin Mint Mojito","0.000",NULL,"0","unlimited","0","2026-06-26 09:36:11","2026-06-26 09:36:11"
"939","3538","378","Kkala Khatta Mojito","0.000",NULL,"0","unlimited","0","2026-06-26 09:36:11","2026-06-26 09:36:11"
"940","3538","378","Green Apple Mojito","0.000",NULL,"0","unlimited","0","2026-06-26 09:36:11","2026-06-26 09:36:11"
"941","3538","378","Mint Masala Mojito","0.000",NULL,"0","unlimited","0","2026-06-26 09:36:11","2026-06-26 09:36:11"
"942","3539","379","Double Brownie Shake","20.000",NULL,"0","unlimited","0","2026-06-26 09:40:00","2026-06-26 09:40:00"
"943","3539","379","Oreo Strawberry Shake","0.000",NULL,"0","unlimited","0","2026-06-26 09:40:00","2026-06-26 09:40:00"
"944","3539","379","Bubblegum Shake","0.000",NULL,"0","unlimited","0","2026-06-26 09:40:00","2026-06-26 09:40:00"
"945","3539","379","Biscoff Chesse Cake Shake","20.000",NULL,"0","unlimited","0","2026-06-26 09:40:00","2026-06-26 09:40:00"
"946","3539","379","Strawberry Chesse Cake Shake","20.000",NULL,"0","unlimited","0","2026-06-26 09:40:00","2026-06-26 09:40:00"
"947","3540","380","Double Chocolate","0.000",NULL,"0","unlimited","0","2026-06-26 09:42:35","2026-06-26 09:42:35"
"948","3540","380","Lotus Biscoff","20.000",NULL,"0","unlimited","0","2026-06-26 09:42:35","2026-06-26 09:42:35"
"949","3540","380","Nuttela","20.000",NULL,"0","unlimited","0","2026-06-26 09:42:35","2026-06-26 09:42:35"
"950","3542","381","Classic","0.000",NULL,"0","unlimited","0","2026-06-26 09:46:23","2026-06-26 09:46:23"
"951","3542","381","Tiramisu","30.000",NULL,"0","unlimited","0","2026-06-26 09:46:23","2026-06-26 09:46:23"
"952","3542","381","HazleNut","30.000",NULL,"0","unlimited","0","2026-06-26 09:46:23","2026-06-26 09:46:23"
"953","3543","382","Classical (assorted mix of fruits))","0.000",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
"954","3543","382","Pineapple","0.000",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
"955","3543","382","Mango","0.000",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
"956","3543","382","Strawberry","0.000",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
"957","3543","382","Blue Berry","0.000",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
"958","3543","382","Mixed Berry","0.000",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
"959","3543","382","Mixed Fruit","80.000",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
"960","3543","382","Fresh Fruit","120.000",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
"961","3543","382","Vanilla Chocholate","80.000",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
"962","3543","382","Rasmalai","120.000",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
"963","3543","382","Lotus Biscoff","149.980",NULL,"0","unlimited","0","2026-06-26 09:50:55","2026-06-26 09:50:55"
